freq,psd_x,psd_y,psd_z,psd_xyz
62.6,6.909e+03,1.750e+04,7.269e+01,2.448e+04
64.2,9.365e+03,1.528e+04,1.436e+02,2.479e+04
65.7,1.269e+04,1.340e+04,3.354e+02,2.643e+04
67.2,1.647e+04,1.014e+04,2.747e+02,2.688e+04
68.7,2.135e+04,8.215e+03,1.966e+02,2.976e+04
70.3,2.833e+04,6.741e+03,3.089e+02,3.538e+04
71.8,3.895e+04,5.665e+03,4.334e+02,4.505e+04
73.3,5.407e+04,6.216e+03,5.298e+02,6.081e+04
74.8,7.383e+04,9.328e+03,5.767e+02,8.373e+04
76.4,8.753e+04,1.808e+04,6.393e+02,1.063e+05
77.9,7.277e+04,2.509e+04,6.726e+02,9.853e+04
79.4,5.839e+04,2.655e+04,7.237e+02,8.567e+04
81.0,5.646e+04,2.948e+04,9.008e+02,8.684e+04
82.5,6.110e+04,3.799e+04,1.128e+03,1.002e+05
84.0,7.160e+04,5.476e+04,9.475e+02,1.273e+05
85.5,8.053e+04,7.453e+04,4.612e+02,1.555e+05
87.1,8.793e+04,9.627e+04,7.303e+02,1.849e+05
88.6,8.831e+04,1.130e+05,2.003e+03,2.033e+05
90.1,8.746e+04,1.267e+05,2.828e+03,2.170e+05
91.6,9.391e+04,1.545e+05,2.225e+03,2.507e+05
93.2,9.871e+04,1.829e+05,1.431e+03,2.830e+05
94.7,9.668e+04,1.950e+05,1.168e+03,2.929e+05
96.2,9.052e+04,1.926e+05,1.372e+03,2.845e+05
97.8,8.417e+04,1.819e+05,2.407e+03,2.685e+05
99.3,7.803e+04,1.666e+05,2.974e+03,2.476e+05
100.8,7.001e+04,1.494e+05,2.141e+03,2.216e+05
102.3,6.010e+04,1.399e+05,2.400e+03,2.024e+05
103.9,5.217e+04,1.257e+05,3.139e+03,1.810e+05
105.4,4.624e+04,1.086e+05,3.589e+03,1.584e+05
106.9,4.373e+04,9.842e+04,4.809e+03,1.470e+05
108.4,4.110e+04,8.809e+04,6.639e+03,1.358e+05
110.0,3.660e+04,7.363e+04,6.604e+03,1.168e+05
111.5,3.037e+04,5.855e+04,4.497e+03,9.342e+04
113.0,2.441e+04,4.674e+04,3.175e+03,7.432e+04
114.6,1.941e+04,4.062e+04,2.179e+03,6.221e+04
116.1,1.659e+04,3.932e+04,1.300e+03,5.722e+04
117.6,1.421e+04,3.704e+04,7.384e+02,5.199e+04
119.1,1.118e+04,3.353e+04,4.531e+02,4.516e+04
120.7,9.969e+03,3.384e+04,3.410e+02,4.415e+04
122.2,9.502e+03,3.438e+04,3.434e+02,4.423e+04
123.7,8.945e+03,3.247e+04,3.468e+02,4.176e+04
125.2,8.836e+03,2.878e+04,2.650e+02,3.788e+04
126.8,9.164e+03,2.401e+04,1.947e+02,3.337e+04
128.3,8.990e+03,1.818e+04,1.733e+02,2.734e+04
129.8,8.538e+03,1.397e+04,1.416e+02,2.265e+04
131.4,6.992e+03,1.342e+04,1.294e+02,2.054e+04
132.9,3.930e+03,1.040e+04,1.363e+02,1.446e+04
134.4,1.002e+03,2.400e+03,1.386e+02,3.541e+03
135.9,6.589e+02,1.594e+03,1.511e+02,2.404e+03
137.5,6.185e+02,1.996e+03,1.510e+02,2.766e+03
139.0,5.390e+02,2.513e+03,1.659e+02,3.218e+03
140.5,3.819e+02,2.806e+03,1.522e+02,3.340e+03
142.0,2.467e+02,2.786e+03,1.323e+02,3.165e+03
143.6,1.662e+02,2.710e+03,1.172e+02,2.993e+03
145.1,1.092e+02,2.504e+03,1.133e+02,2.727e+03
146.6,7.975e+01,2.488e+03,1.026e+02,2.671e+03
148.2,5.758e+01,2.835e+03,9.497e+01,2.987e+03
149.7,4.138e+01,3.389e+03,9.084e+01,3.522e+03
151.2,3.101e+01,3.411e+03,8.394e+01,3.526e+03
152.7,2.558e+01,3.149e+03,8.182e+01,3.256e+03
154.3,1.921e+01,2.931e+03,8.092e+01,3.031e+03
155.8,1.746e+01,2.707e+03,6.766e+01,2.792e+03
157.3,1.666e+01,2.548e+03,6.827e+01,2.633e+03
158.8,1.910e+01,2.472e+03,7.570e+01,2.566e+03
160.4,2.118e+01,2.373e+03,7.639e+01,2.470e+03
161.9,2.033e+01,2.263e+03,7.711e+01,2.361e+03
163.4,2.204e+01,2.094e+03,1.105e+02,2.226e+03
165.0,2.268e+01,1.959e+03,1.375e+02,2.120e+03
166.5,2.420e+01,1.898e+03,1.001e+02,2.023e+03
168.0,2.861e+01,1.846e+03,7.424e+01,1.949e+03
169.5,3.371e+01,1.878e+03,8.021e+01,1.992e+03
171.1,3.629e+01,2.136e+03,1.136e+02,2.286e+03
172.6,3.521e+01,2.593e+03,1.466e+02,2.774e+03
174.1,3.440e+01,2.547e+03,1.261e+02,2.708e+03
175.6,3.440e+01,2.371e+03,9.488e+01,2.500e+03
177.2,3.433e+01,2.250e+03,9.543e+01,2.380e+03
178.7,3.515e+01,2.189e+03,8.976e+01,2.314e+03
180.2,3.703e+01,2.138e+03,7.883e+01,2.254e+03
181.8,3.838e+01,2.040e+03,7.470e+01,2.153e+03
183.3,4.018e+01,1.806e+03,7.473e+01,1.921e+03
184.8,4.082e+01,1.609e+03,8.114e+01,1.731e+03
186.3,3.884e+01,1.609e+03,7.393e+01,1.722e+03
187.9,4.406e+01,1.603e+03,9.156e+01,1.739e+03
189.4,4.429e+01,1.594e+03,1.091e+02,1.748e+03
190.9,4.063e+01,1.642e+03,1.235e+02,1.806e+03
192.5,3.904e+01,1.688e+03,1.379e+02,1.865e+03
194.0,4.184e+01,1.843e+03,1.391e+02,2.024e+03
195.5,5.542e+01,1.933e+03,1.575e+02,2.146e+03
197.0,6.846e+01,1.781e+03,1.842e+02,2.033e+03
198.6,6.262e+01,1.773e+03,1.659e+02,2.001e+03
